ShowType	Name	Faction	Sex	ResId	IconId	BigIconId	Desc	Desc2
1110	青霄剑	17		690	13110	13110	华山武器T10	T10
1201	【稀有】风渊剑	17		681	13101	13101	华山稀有武器T1	T1
1202	【稀有】冷月剑	17		682	13102	13102	华山稀有武器T2	T2
1203	【稀有】破云剑	17		683	13103	13103	华山稀有武器T3	T3
1204	【稀有】赤眸剑	17		684	13104	13104	华山稀有武器T4	T4
1205	【稀有】墨玉剑	17		685	13105	13105	华山稀有武器T5	T5
1206	【稀有】无尘剑	17		686	13106	13106	华山稀有武器T6	T6
1207	【稀有】碧灵剑	17		687	13107	13107	华山稀有武器T7	T7
1208	【稀有】青韵剑	17		688	13108	13108	华山稀有武器T8	T8
1209	【稀有】玉泉剑	17		689	13109	13109	华山稀有武器T9	T9
1210	【稀有】青霄剑	17		690	13110	13110	华山稀有武器T10	T10
1101	寒梅吟雪	18		691	13111	13111		
1102	岸芷汀兰	18		692	13112	13112		
1103	枯枝连理	18		693	13113	13113		
1104	摇光悬星	18		694	13114	13114		
1105	晚秋悲画	18		695	13115	13115		
1106	暗香映月	18		696	13116	13116		
1107	杜鹃啼血	18		697	13117	13117		
1108	笙歌流光	18		698	13118	13118		
1109	霜翎衔花	18		699	13119	13119		
1110	翠烟武器10	18		700	13120	13120		
1201	【稀有】寒梅吟雪	18		691	13111	13111		
1202	【稀有】岸芷汀兰	18		692	13112	13112		
1203	【稀有】枯枝连理	18		693	13113	13113		
1204	【稀有】摇光悬星	18		694	13114	13114		
1205	【稀有】晚秋悲画	18		695	13115	13115		
1206	【稀有】暗香映月	18		696	13116	13116		
1207	【稀有】杜鹃啼血	18		697	13117	13117		
1208	【稀有】笙歌流光	18		698	13118	13118		
1209	【稀有】霜翎衔花	18		699	13119	13119		
1210	【稀有】翠烟武器10	18		700	13120	13120		
1101	赤蛟弩	19		701	13121	13121		
1102	翦云弩	19		702	13122	13122		
1103	青磷弩	19		703	13123	13123		
1104	天罗弩	19		704	13124	13124		
1105	鬼武弩	19		705	13125	13125		
1106	含沙射影	19		706	13126	13126		
1107	七骨弩	19		707	13127	13127		
1108	天外飞仙	19		708	13128	13128		
1109	蚀骨弩	19		709	13129	13129		
1110	唐门武器10	19		710	13130	13130		
1201	【稀有】赤蛟弩	19		701	13121	13121		
1202	【稀有】翦云弩	19		702	13122	13122		
1203	【稀有】青磷弩	19		703	13123	13123		
1204	【稀有】天罗弩	19		704	13124	13124		
1205	【稀有】鬼武弩	19		705	13125	13125		
1206	【稀有】含沙射影	19		706	13126	13126		
1207	【稀有】七骨弩	19		707	13127	13127		
1208	【稀有】天外飞仙	19		708	13128	13128		
1209	【稀有】蚀骨弩	19		709	13129	13129		
1210	【稀有】唐门武器10	19		710	13130	13130		
1101	太岳挽花	20		711	13131	13131		
1102	金鲤跃云	20		712	13132	13132		
1103	诉雪凝香	20		713	13133	13133		
1104	飞鹤衔枝	20		714	13134	13134		
1105	耀阳玉虚	20		715	13135	13135		
1106	金缕铁梨	20		716	13136	13136		
1107	苍墨无锋	20		717	13137	13137		
1108	银月飞燕	20		718	13138	13138		
1109	鸾歌凤舞	20		719	13139	13139		
1110	崑仑武器10	20		720	13140	13140		
1201	【稀有】太岳挽花	20		711	13131	13131		
1202	【稀有】金鲤跃云	20		712	13132	13132		
1203	【稀有】诉雪凝香	20		713	13133	13133		
1204	【稀有】飞鹤衔枝	20		714	13134	13134		
1205	【稀有】耀阳玉虚	20		715	13135	13135		
1206	【稀有】金缕铁梨	20		716	13136	13136		
1207	【稀有】苍墨无锋	20		717	13137	13137		
1208	【稀有】银月飞燕	20		718	13138	13138		
1209	【稀有】鸾歌凤舞	20		719	13139	13139		
1210	【稀有】崑仑武器10	20		720	13140	13140		
1501	【传承】八棱锤	1	1	1	10101	10101	天王传承武器T1	T1
1502	【传承】五星锤	1	1	2	10102	10102	天王传承武器T2	T2
1503	【传承】亮银锤	1	1	3	10103	10103	天王传承武器T3	T3
1504	【传承】霹雳锤	1	1	4	10104	10104	天王传承武器T4	T4
1505	【传承】狼牙锤	1	1	5	10105	10105	天王传承武器T5	T5
1506	【传承】裂心锤	1	1	6	10106	10106	天王传承武器T6	T6
1507	【传承】金瓜锤	1	1	7	10107	10107	天王传承武器T7	T7
1508	【传承】孽龙锤	1	1	8	10108	10108	天王传承武器T8	T8
1509	【传承】破天锤	1	1	9	10109	10109	天王传承武器T9	T9
1510	【传承】混元锤	1	1	10	10110	10110	天王传承武器T10	T10
6501	【传承】黑云衫	1|7|10|11|16	1	2001	10401	10401	天王传承衣服T1	T1
6502	【传承】飞鱼衫	1|7|10|11|16	1	2002	10402	10402	天王传承衣服T2	T2
6503	【传承】破虏衫	1|7|10|11|16	1	2003	10403	10403	天王传承衣服T3	T3
6504	【传承】狼烟衫	1|7|10|11|16	1	2004	10404	10404	天王传承衣服T4	T4
6505	【传承】诛邪衫	1|7|10|11|16	1	2005	10405	10405	天王传承衣服T5	T5
6506	【传承】鬼面衫	1|7|10|11|16	1	2006	10406	10406	天王传承衣服T6	T6
6507	【传承】菩提衫	1|7|10|11|16	1	2007	10407	10407	天王传承衣服T7	T7
6508	【传承】惊羽衫	1|7|10|11|16	1	2008	10408	10408	天王传承衣服T8	T8
6509	【传承】须弥衫	1|7|10|11|16	1	2009	10409	10409	天王传承衣服T9	T9
6510	【传承】贪狼衫	1|7|10|11|16	1	2010	10410	10410	天王传承衣服T10	T10
5501	【传承】黑云冠	1|7|10|11|16	1	2001	10201	10201	天王传承帽子T1	T1
5502	【传承】飞鱼冠	1|7|10|11|16	1	2002	10202	10202	天王传承帽子T2	T2
5503	【传承】破虏冠	1|7|10|11|16	1	2003	10203	10203	天王传承帽子T3	T3
5504	【传承】狼烟冠	1|7|10|11|16	1	2004	10204	10204	天王传承帽子T4	T4
5505	【传承】诛邪冠	1|7|10|11|16	1	2005	10205	10205	天王传承帽子T5	T5
5506	【传承】鬼面冠	1|7|10|11|16	1	2006	10206	10206	天王传承帽子T6	T6
5507	【传承】菩提冠	1|7|10|11|16	1	2007	10207	10207	天王传承帽子T7	T7
5508	【传承】惊羽冠	1|7|10|11|16	1	2008	10208	10208	天王传承帽子T8	T8
5509	【传承】须弥冠	1|7|10|11|16	1	2009	10209	10209	天王传承帽子T9	T9
5510	【传承】贪狼冠	1|7|10|11|16	1	2010	10210	10210	天王传承帽子T10	T10
7501	【传承】黑云护腕	1|7|10|11|16	1		10301	10301	天王传承护腕T1	T1
7502	【传承】飞鱼护腕	1|7|10|11|16	1		10302	10302	天王传承护腕T2	T2
7503	【传承】破虏护腕	1|7|10|11|16	1		10303	10303	天王传承护腕T3	T3
7504	【传承】狼烟护腕	1|7|10|11|16	1		10304	10304	天王传承护腕T4	T4
7505	【传承】诛邪护腕	1|7|10|11|16	1		10305	10305	天王传承护腕T5	T5
7506	【传承】鬼面护腕	1|7|10|11|16	1		10306	10306	天王传承护腕T6	T6
7507	【传承】菩提护腕	1|7|10|11|16	1		10307	10307	天王传承护腕T7	T7
7508	【传承】惊羽护腕	1|7|10|11|16	1		10308	10308	天王传承护腕T8	T8
7509	【传承】须弥护腕	1|7|10|11|16	1		10309	10309	天王传承护腕T9	T9
7510	【传承】贪狼护腕	1|7|10|11|16	1		10310	10310	天王传承护腕T10	T10
8501	【传承】黑云腰带	1|7|10|11|16	1		10501	10501	天王传承腰带T1	T1
8502	【传承】飞鱼腰带	1|7|10|11|16	1		10502	10502	天王传承腰带T2	T2
8503	【传承】破虏腰带	1|7|10|11|16	1		10503	10503	天王传承腰带T3	T3
8504	【传承】狼烟腰带	1|7|10|11|16	1		10504	10504	天王传承腰带T4	T4
8505	【传承】诛邪腰带	1|7|10|11|16	1		10505	10505	天王传承腰带T5	T5
8506	【传承】鬼面腰带	1|7|10|11|16	1		10506	10506	天王传承腰带T6	T6
8507	【传承】菩提腰带	1|7|10|11|16	1		10507	10507	天王传承腰带T7	T7
8508	【传承】惊羽腰带	1|7|10|11|16	1		10508	10508	天王传承腰带T8	T8
8509	【传承】须弥腰带	1|7|10|11|16	1		10509	10509	天王传承腰带T9	T9
8510	【传承】贪狼腰带	1|7|10|11|16	1		10510	10510	天王传承腰带T10	T10
9501	【传承】黑云靴	1|7|10|11|16	1		10601	10601	天王传承鞋子T1	T1
9502	【传承】飞鱼靴	1|7|10|11|16	1		10602	10602	天王传承鞋子T2	T2
9503	【传承】破虏靴	1|7|10|11|16	1		10603	10603	天王传承鞋子T3	T3
9504	【传承】狼烟靴	1|7|10|11|16	1		10604	10604	天王传承鞋子T4	T4
9505	【传承】诛邪靴	1|7|10|11|16	1		10605	10605	天王传承鞋子T5	T5
9506	【传承】鬼面靴	1|7|10|11|16	1		10606	10606	天王传承鞋子T6	T6
9507	【传承】菩提靴	1|7|10|11|16	1		10607	10607	天王传承鞋子T7	T7
9508	【传承】惊羽靴	1|7|10|11|16	1		10608	10608	天王传承鞋子T8	T8
9509	【传承】须弥靴	1|7|10|11|16	1		10609	10609	天王传承鞋子T9	T9
9510	【传承】贪狼靴	1|7|10|11|16	1		10610	10610	天王传承鞋子T10	T10
1501	【传承】清风剑	2	2	11	10111	10111	峨眉传承武器T1	T1
1502	【传承】白玉剑	2	2	12	10112	10112	峨眉传承武器T2	T2
1503	【传承】万仞剑	2	2	13	10113	10113	峨眉传承武器T3	T3
1504	【传承】青峰剑	2	2	14	10114	10114	峨眉传承武器T4	T4
1505	【传承】赤宵剑	2	2	15	10115	10115	峨眉传承武器T5	T5
1506	【传承】青霜剑	2	2	16	10116	10116	峨眉传承武器T6	T6
1507	【传承】玄铁剑	2	2	17	10117	10117	峨眉传承武器T7	T7
1508	【传承】倚天剑	2	2	18	10118	10118	峨眉传承武器T8	T8
1509	【传承】怜花剑	2	2	19	10119	10119	峨眉传承武器T9	T9
1510	【传承】破月剑	2	2	20	10120	10120	峨眉传承武器T10	T10
6501	【传承】丁香裳	2|5|6|8|10|14|15|17	2	4001	10411	10411	峨眉传承衣服T1	T1
6502	【传承】赤练衣	2|5|6|8|10|14|15|17	2	4002	10412	10412	峨眉传承衣服T2	T2
6503	【传承】繁花裳	2|5|6|8|10|14|15|17	2	4003	10413	10413	峨眉传承衣服T3	T3
6504	【传承】离殇衣	2|5|6|8|10|14|15|17	2	4004	10414	10414	峨眉传承衣服T4	T4
6505	【传承】寒梅裳	2|5|6|8|10|14|15|17	2	4005	10415	10415	峨眉传承衣服T5	T5
6506	【传承】闭月裳	2|5|6|8|10|14|15|17	2	4006	10416	10416	峨眉传承衣服T6	T6
6507	【传承】紫霞裳	2|5|6|8|10|14|15|17	2	4007	10417	10417	峨眉传承衣服T7	T7
6508	【传承】韵霓裳	2|5|6|8|10|14|15|17	2	4008	10418	10418	峨眉传承衣服T8	T8
6509	【传承】绮绣裳	2|5|6|8|10|14|15|17	2	4009	10419	10419	峨眉传承衣服T9	T9
6510	【传承】天香裳	2|5|6|8|10|14|15|17	2	4010	10420	10420	峨眉传承衣服T10	T10
5501	【传承】丁香钗	2|5|6|8|10|14|15|17	2	4001	10211	10211	峨眉传承帽子T1	T1
5502	【传承】赤练钗	2|5|6|8|10|14|15|17	2	4002	10212	10212	峨眉传承帽子T2	T2
5503	【传承】繁花钗	2|5|6|8|10|14|15|17	2	4003	10213	10213	峨眉传承帽子T3	T3
5504	【传承】离殇钗	2|5|6|8|10|14|15|17	2	4004	10214	10214	峨眉传承帽子T4	T4
5505	【传承】寒梅钗	2|5|6|8|10|14|15|17	2	4005	10215	10215	峨眉传承帽子T5	T5
5506	【传承】闭月钗	2|5|6|8|10|14|15|17	2	4006	10216	10216	峨眉传承帽子T6	T6
5507	【传承】紫霞钗	2|5|6|8|10|14|15|17	2	4007	10217	10217	峨眉传承帽子T7	T7
5508	【传承】韵霓钗	2|5|6|8|10|14|15|17	2	4008	10218	10218	峨眉传承帽子T8	T8
5509	【传承】绮绣钗	2|5|6|8|10|14|15|17	2	4009	10219	10219	峨眉传承帽子T9	T9
5510	【传承】天香钗	2|5|6|8|10|14|15|17	2	4010	10220	10220	峨眉传承帽子T10	T10
7501	【传承】丁香护腕	2|5|6|8|10|14|15|17	2		10311	10311	峨眉传承护腕T1	T1
7502	【传承】赤练护腕	2|5|6|8|10|14|15|17	2		10312	10312	峨眉传承护腕T2	T2
7503	【传承】繁花护腕	2|5|6|8|10|14|15|17	2		10313	10313	峨眉传承护腕T3	T3
7504	【传承】离殇护腕	2|5|6|8|10|14|15|17	2		10314	10314	峨眉传承护腕T4	T4
7505	【传承】寒梅护腕	2|5|6|8|10|14|15|17	2		10315	10315	峨眉传承护腕T5	T5
7506	【传承】闭月护腕	2|5|6|8|10|14|15|17	2		10316	10316	峨眉传承护腕T6	T6
7507	【传承】紫霞护腕	2|5|6|8|10|14|15|17	2		10317	10317	峨眉传承护腕T7	T7
7508	【传承】韵霓护腕	2|5|6|8|10|14|15|17	2		10318	10318	峨眉传承护腕T8	T8
7509	【传承】绮绣护腕	2|5|6|8|10|14|15|17	2		10319	10319	峨眉传承护腕T9	T9
7510	【传承】天香护腕	2|5|6|8|10|14|15|17	2		10320	10320	峨眉传承护腕T10	T10
8501	【传承】丁香腰带	2|5|6|8|10|14|15|17	2		10511	10511	峨眉传承腰带T1	T1
8502	【传承】赤练腰带	2|5|6|8|10|14|15|17	2		10512	10512	峨眉传承腰带T2	T2
8503	【传承】繁花腰带	2|5|6|8|10|14|15|17	2		10513	10513	峨眉传承腰带T3	T3
8504	【传承】离殇腰带	2|5|6|8|10|14|15|17	2		10514	10514	峨眉传承腰带T4	T4
8505	【传承】寒梅腰带	2|5|6|8|10|14|15|17	2		10515	10515	峨眉传承腰带T5	T5
8506	【传承】闭月腰带	2|5|6|8|10|14|15|17	2		10516	10516	峨眉传承腰带T6	T6
8507	【传承】紫霞腰带	2|5|6|8|10|14|15|17	2		10517	10517	峨眉传承腰带T7	T7
8508	【传承】韵霓腰带	2|5|6|8|10|14|15|17	2		10518	10518	峨眉传承腰带T8	T8
8509	【传承】绮绣腰带	2|5|6|8|10|14|15|17	2		10519	10519	峨眉传承腰带T9	T9
8510	【传承】天香腰带	2|5|6|8|10|14|15|17	2		10520	10520	峨眉传承腰带T10	T10
9501	【传承】丁香靴	2|5|6|8|10|14|15|17	2		10611	10611	峨眉传承鞋子T1	T1
9502	【传承】赤练靴	2|5|6|8|10|14|15|17	2		10612	10612	峨眉传承鞋子T2	T2
9503	【传承】繁花靴	2|5|6|8|10|14|15|17	2		10613	10613	峨眉传承鞋子T3	T3
9504	【传承】离殇靴	2|5|6|8|10|14|15|17	2		10614	10614	峨眉传承鞋子T4	T4
9505	【传承】寒梅靴	2|5|6|8|10|14|15|17	2		10615	10615	峨眉传承鞋子T5	T5
9506	【传承】闭月靴	2|5|6|8|10|14|15|17	2		10616	10616	峨眉传承鞋子T6	T6
9507	【传承】紫霞靴	2|5|6|8|10|14|15|17	2		10617	10617	峨眉传承鞋子T7	T7
9508	【传承】韵霓靴	2|5|6|8|10|14|15|17	2		10618	10618	峨眉传承鞋子T8	T8
9509	【传承】绮绣靴	2|5|6|8|10|14|15|17	2		10619	10619	峨眉传承鞋子T9	T9
9510	【传承】天香靴	2|5|6|8|10|14|15|17	2		10620	10620	峨眉传承鞋子T10	T10
1501	【传承】破甲弓	3	2	21	10121	10121	桃花传承武器T1	T1
1502	【传承】飞鸿弓	3	2	22	10122	10122	桃花传承武器T2	T2
1503	【传承】穿杨弓	3	2	23	10123	10123	桃花传承武器T3	T3
1504	【传承】李广弓	3	2	24	10124	10124	桃花传承武器T4	T4
1505	【传承】透骨弓	3	2	25	10125	10125	桃花传承武器T5	T5
1506	【传承】诛心弓	3	2	26	10126	10126	桃花传承武器T6	T6
1507	【传承】坠星弓	3	2	27	10127	10127	桃花传承武器T7	T7
1508	【传承】弑月弓	3	2	28	10128	10128	桃花传承武器T8	T8
1509	【传承】后羿弓	3	2	29	10129	10129	桃花传承武器T9	T9
1510	【传承】龙舌弓	3	2	30	10130	10130	桃花传承武器T10	T10
6501	【传承】云锦裳	3|12|16	2	3001	10421	10421	桃花传承衣服T1	T1
6502	【传承】梦蝶裳	3|12|16	2	3002	10422	10422	桃花传承衣服T2	T2
6503	【传承】碧落裳	3|12|16	2	3003	10423	10423	桃花传承衣服T3	T3
6504	【传承】琉璃裳	3|12|16	2	3004	10424	10424	桃花传承衣服T4	T4
6505	【传承】青鸾裳	3|12|16	2	3005	10425	10425	桃花传承衣服T5	T5
6506	【传承】瑶池裳	3|12|16	2	3006	10426	10426	桃花传承衣服T6	T6
6507	【传承】青幕裳	3|12|16	2	3007	10427	10427	桃花传承衣服T7	T7
6508	【传承】紫萤裳	3|12|16	2	3008	10428	10428	桃花传承衣服T8	T8
6509	【传承】花雨裳	3|12|16	2	3009	10429	10429	桃花传承衣服T9	T9
6510	【传承】玲珑裳	3|12|16	2	3010	10430	10430	桃花传承衣服T10	T10
5501	【传承】云锦钗	3|12|16	2	3001	10221	10221	桃花传承帽子T1	T1
5502	【传承】梦蝶钗	3|12|16	2	3002	10222	10222	桃花传承帽子T2	T2
5503	【传承】碧落钗	3|12|16	2	3003	10223	10223	桃花传承帽子T3	T3
5504	【传承】琉璃钗	3|12|16	2	3004	10224	10224	桃花传承帽子T4	T4
5505	【传承】青鸾钗	3|12|16	2	3005	10225	10225	桃花传承帽子T5	T5
5506	【传承】瑶池钗	3|12|16	2	3006	10226	10226	桃花传承帽子T6	T6
5507	【传承】青幕钗	3|12|16	2	3007	10227	10227	桃花传承帽子T7	T7
5508	【传承】紫萤钗	3|12|16	2	3008	10228	10228	桃花传承帽子T8	T8
5509	【传承】花雨钗	3|12|16	2	3009	10229	10229	桃花传承帽子T9	T9
5510	【传承】玲珑钗	3|12|16	2	3010	10230	10230	桃花传承帽子T10	T10
7501	【传承】云锦护腕	3|12|16	2		10321	10321	桃花传承护腕T1	T1
7502	【传承】梦蝶护腕	3|12|16	2		10322	10322	桃花传承护腕T2	T2
7503	【传承】碧落护腕	3|12|16	2		10323	10323	桃花传承护腕T3	T3
7504	【传承】琉璃护腕	3|12|16	2		10324	10324	桃花传承护腕T4	T4
7505	【传承】青鸾护腕	3|12|16	2		10325	10325	桃花传承护腕T5	T5
7506	【传承】瑶池护腕	3|12|16	2		10326	10326	桃花传承护腕T6	T6
7507	【传承】青幕护腕	3|12|16	2		10327	10327	桃花传承护腕T7	T7
7508	【传承】紫萤护腕	3|12|16	2		10328	10328	桃花传承护腕T8	T8
7509	【传承】花雨护腕	3|12|16	2		10329	10329	桃花传承护腕T9	T9
7510	【传承】玲珑护腕	3|12|16	2		10330	10330	桃花传承护腕T10	T10
8501	【传承】云锦腰带	3|12|16	2		10521	10521	桃花传承腰带T1	T1
8502	【传承】梦蝶腰带	3|12|16	2		10522	10522	桃花传承腰带T2	T2
8503	【传承】碧落腰带	3|12|16	2		10523	10523	桃花传承腰带T3	T3
8504	【传承】琉璃腰带	3|12|16	2		10524	10524	桃花传承腰带T4	T4
8505	【传承】青鸾腰带	3|12|16	2		10525	10525	桃花传承腰带T5	T5
8506	【传承】瑶池腰带	3|12|16	2		10526	10526	桃花传承腰带T6	T6
8507	【传承】青幕腰带	3|12|16	2		10527	10527	桃花传承腰带T7	T7
8508	【传承】紫萤腰带	3|12|16	2		10528	10528	桃花传承腰带T8	T8
8509	【传承】花雨腰带	3|12|16	2		10529	10529	桃花传承腰带T9	T9
8510	【传承】玲珑腰带	3|12|16	2		10530	10530	桃花传承腰带T10	T10
9501	【传承】云锦靴	3|12|16	2		10621	10621	桃花传承鞋子T1	T1
9502	【传承】梦蝶靴	3|12|16	2		10622	10622	桃花传承鞋子T2	T2
9503	【传承】碧落靴	3|12|16	2		10623	10623	桃花传承鞋子T3	T3
9504	【传承】琉璃靴	3|12|16	2		10624	10624	桃花传承鞋子T4	T4
9505	【传承】青鸾靴	3|12|16	2		10625	10625	桃花传承鞋子T5	T5
9506	【传承】瑶池靴	3|12|16	2		10626	10626	桃花传承鞋子T6	T6
9507	【传承】青幕靴	3|12|16	2		10627	10627	桃花传承鞋子T7	T7
9508	【传承】紫萤靴	3|12|16	2		10628	10628	桃花传承鞋子T8	T8
9509	【传承】花雨靴	3|12|16	2		10629	10629	桃花传承鞋子T9	T9
9510	【传承】玲珑靴	3|12|16	2		10630	10630	桃花传承鞋子T10	T10
1501	【传承】红缨枪	4	1	31	10131	10131	逍遥传承武器T1	T1
1502	【传承】点钢枪	4	1	32	10132	10132	逍遥传承武器T2	T2
1503	【传承】环子枪	4	1	33	10133	10133	逍遥传承武器T3	T3
1504	【传承】金钩枪	4	1	34	10134	10134	逍遥传承武器T4	T4
1505	【传承】豹尾枪	4	1	35	10135	10135	逍遥传承武器T5	T5
1506	【传承】火尖枪	4	1	36	10136	10136	逍遥传承武器T6	T6
1507	【传承】透骨枪	4	1	37	10137	10137	逍遥传承武器T7	T7
1508	【传承】惊雷枪	4	1	38	10138	10138	逍遥传承武器T8	T8
1509	【传承】破天戟	4	1	39	10139	10139	逍遥传承武器T9	T9
1510	【传承】天龙戟	4	1	40	10140	10140	逍遥传承武器T10	T10
6501	【传承】乘风衫	4|5|9|13|15|17	1	1001	10431	10431	逍遥传承衣服T1	T1
6502	【传承】霜叶衫	4|5|9|13|15|17	1	1002	10432	10432	逍遥传承衣服T2	T2
6503	【传承】金纹衫	4|5|9|13|15|17	1	1003	10433	10433	逍遥传承衣服T3	T3
6504	【传承】蓝褶衫	4|5|9|13|15|17	1	1004	10434	10434	逍遥传承衣服T4	T4
6505	【传承】苍穹衫	4|5|9|13|15|17	1	1005	10435	10435	逍遥传承衣服T5	T5
6506	【传承】玄甲衫	4|5|9|13|15|17	1	1006	10436	10436	逍遥传承衣服T6	T6
6507	【传承】银麟衫	4|5|9|13|15|17	1	1007	10437	10437	逍遥传承衣服T7	T7
6508	【传承】靖世衫	4|5|9|13|15|17	1	1008	10438	10438	逍遥传承衣服T8	T8
6509	【传承】南皇衫	4|5|9|13|15|17	1	1009	10439	10439	逍遥传承衣服T9	T9
6510	【传承】墨狮衫	4|5|9|13|15|17	1	1010	10440	10440	逍遥传承衣服T10	T10
5501	【传承】乘风冠	4|5|9|13|15|17	1	1001	10231	10231	逍遥传承帽子T1	T1
5502	【传承】霜叶冠	4|5|9|13|15|17	1	1002	10232	10232	逍遥传承帽子T2	T2
5503	【传承】金纹冠	4|5|9|13|15|17	1	1003	10233	10233	逍遥传承帽子T3	T3
5504	【传承】蓝褶冠	4|5|9|13|15|17	1	1004	10234	10234	逍遥传承帽子T4	T4
5505	【传承】苍穹冠	4|5|9|13|15|17	1	1005	10235	10235	逍遥传承帽子T5	T5
5506	【传承】玄甲冠	4|5|9|13|15|17	1	1006	10236	10236	逍遥传承帽子T6	T6
5507	【传承】银麟冠	4|5|9|13|15|17	1	1007	10237	10237	逍遥传承帽子T7	T7
5508	【传承】靖世冠	4|5|9|13|15|17	1	1008	10238	10238	逍遥传承帽子T8	T8
5509	【传承】南皇冠	4|5|9|13|15|17	1	1009	10239	10239	逍遥传承帽子T9	T9
5510	【传承】墨狮冠	4|5|9|13|15|17	1	1010	10240	10240	逍遥传承帽子T10	T10
7501	【传承】乘风护腕	4|5|9|13|15|17	1		10331	10331	逍遥传承护腕T1	T1
7502	【传承】霜叶护腕	4|5|9|13|15|17	1		10332	10332	逍遥传承护腕T2	T2
7503	【传承】金纹护腕	4|5|9|13|15|17	1		10333	10333	逍遥传承护腕T3	T3
7504	【传承】蓝褶护腕	4|5|9|13|15|17	1		10334	10334	逍遥传承护腕T4	T4
7505	【传承】苍穹护腕	4|5|9|13|15|17	1		10335	10335	逍遥传承护腕T5	T5
7506	【传承】玄甲护腕	4|5|9|13|15|17	1		10336	10336	逍遥传承护腕T6	T6
7507	【传承】银麟护腕	4|5|9|13|15|17	1		10337	10337	逍遥传承护腕T7	T7
7508	【传承】靖世护腕	4|5|9|13|15|17	1		10338	10338	逍遥传承护腕T8	T8
7509	【传承】南皇护腕	4|5|9|13|15|17	1		10339	10339	逍遥传承护腕T9	T9
7510	【传承】墨狮护腕	4|5|9|13|15|17	1		10340	10340	逍遥传承护腕T10	T10
8501	【传承】乘风腰带	4|5|9|13|15|17	1		10531	10531	逍遥传承腰带T1	T1
8502	【传承】霜叶腰带	4|5|9|13|15|17	1		10532	10532	逍遥传承腰带T2	T2
