ResId	ResFile	ResAttribID	ResSlot	Desc	Desc2	Desc3	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3	SlotName3	SlotGray3	SlotMinCast3	Slot3Color1	Slot3Light1	Slot3Color2	Slot3Light2	Slot3Color3	Slot3Light3
25517	Player/Characters/F2/Prefab/F2_TS004_Body.prefab		B_Hs	天山（女）校服T4·颜色2						F2_TS004_Body	1		255|255|255|136	1	255|119|156|133	1.07	210|24|105|113	1																		
25518	Player/Characters/F2/Prefab/F2_TS004_Body.prefab		B_Hs	天山（女）校服T4·颜色3						F2_TS004_Body	1		223|249|255|136	1	255|215|129|161	1.07	255|176|48|136	1																		
25519	Player/Characters/F2/Prefab/F2_TS004_Body.prefab		B_Hs	天山（女）校服T4·颜色4						F2_TS004_Body	1		223|249|255|136	1	153|176|208|161	1.07	71|71|71|136	1																		
25520	Player/Characters/F2/Prefab/F2_TS004_Body.prefab		B_Hs	天山（女）校服T4·颜色5																																
26001	Player/Characters/M2/Prefab/M2_BD001_Body.prefab		B_Hs	霸刀（男）校服T1·颜色1				1		M2_BD001_Body	0		255|255|255|34	0.99	255|255|255|66	1.18	255|255|255|119	1																		
26002	Player/Characters/M2/Prefab/M2_BD001_Body.prefab		B_Hs	霸刀（男）校服T1·颜色2						M2_BD001_Body	1		255|245|172|34	0.99	196|0|0|255	2.68	184|181|255|119	1.28																		
26003	Player/Characters/M2/Prefab/M2_BD001_Body.prefab		B_Hs	霸刀（男）校服T1·颜色3						M2_BD001_Body	1		255|245|172|34	0.99	67|67|67|255	1.8	255|112|112|119	1.28																		
26004	Player/Characters/M2/Prefab/M2_BD001_Body.prefab		B_Hs	霸刀（男）校服T1·颜色4						M2_BD001_Body	1		255|255|255|147	1.5	255|255|255|255	2.07	114|69|255|255	1.28																		
26005	Player/Characters/M2/Prefab/M2_BD002_Body.prefab		B_Hs	霸刀（男）校服T2·颜色1				1		M2_BD002_Body	0		22|180|195|46	1	255|255|255|61	1	23|181|195|0	1																		
26006	Player/Characters/M2/Prefab/M2_BD002_Body.prefab		B_Hs	霸刀（男）校服T2·颜色2						M2_BD002_Body	1		253|255|172|61	1	243|202|255|86	1	195|76|23|0	1																		
26007	Player/Characters/M2/Prefab/M2_BD002_Body.prefab		B_Hs	霸刀（男）校服T2·颜色3						M2_BD002_Body	1		126|111|210|106	1	202|211|255|86	1	23|81|195|0	1																		
26008	Player/Characters/M2/Prefab/M2_BD002_Body.prefab		B_Hs	霸刀（男）校服T2·颜色4						M2_BD002_Body	1		165|14|42|106	1	174|211|255|86	1	255|255|255|0	1																		
26009	Player/Characters/M2/Prefab/M2_BD003_Body.prefab		B_Hs	霸刀（男）校服T3·颜色1				1		M2_BD003_Body	0		249|196|196|172	1	32|121|114|39	2.08	176|90|178|0	1																		
26010	Player/Characters/M2/Prefab/M2_BD003_Body.prefab		B_Hs	霸刀（男）校服T3·颜色2						M2_BD003_Body	1		255|255|255|173	1.09	104|169|206|61	1.65	149|19|17|0	1																		
26011	Player/Characters/M2/Prefab/M2_BD003_Body.prefab		B_Hs	霸刀（男）校服T3·颜色3						M2_BD003_Body	1		153|255|204|173	1.09	213|172|84|102	1.65	255|93|93|0	1																		
26012	Player/Characters/M2/Prefab/M2_BD003_Body.prefab		B_Hs	霸刀（男）校服T3·颜色4						M2_BD003_Body	1		255|176|176|173	1	255|18|18|102	1	149|17|107|0	1																		
26013	Player/Characters/M2/Prefab/M2_BD001_Body.prefab		B_Hs	霸刀（男）校服T1·颜色5				1		M2_BD001_Body	0		239|255|202|34	1.34	255|210|248|255	1.91	112|125|255|119	1.28																		
26014	Player/Characters/M2/Prefab/M2_BD002_Body.prefab		B_Hs	霸刀（男）校服T2·颜色5						M2_BD002_Body	1		59|59|59|106	1	255|97|97|29	1	255|22|22|0	1																		
26015	Player/Characters/M2/Prefab/M2_BD003_Body.prefab		B_Hs	霸刀（男）校服T3·颜色5						M2_BD003_Body	1		255|176|246|173	1	238|220|220|102	1.31	167|155|255|97	1.31																		
26016	Player/Characters/M2/Prefab/M2_BD004_Body.prefab		B_Hs	霸刀（男）校服T4·颜色1				1		M2_BD004_Body	0		255|255|255|93	1	0|220|240|26	1	255|255|255|85	1																		
26017	Player/Characters/M2/Prefab/M2_BD004_Body.prefab		B_Hs	霸刀（男）校服T4·颜色2				1		M2_BD004_Body	0		170|170|170|118	1	240|0|0|85	1	153|255|229|255	1																		
26018	Player/Characters/M2/Prefab/M2_BD004_Body.prefab		B_Hs	霸刀（男）校服T4·颜色3				1		M2_BD004_Body	0		255|202|202|118	1	255|244|155|85	1	101|197|255|255	1																		
26019	Player/Characters/M2/Prefab/M2_BD004_Body.prefab		B_Hs	霸刀（男）校服T4·颜色4				1		M2_BD004_Body	0		255|153|248|118	1.48	122|96|223|85	1	255|255|255|255	1																		
26020	Player/Characters/M2/Prefab/M2_BD004_Body.prefab		B_Hs	霸刀（男）校服T4·颜色5																																
26501	Player/Characters/F1/Prefab/F1_BD001_Body.prefab		B_Hs	霸刀（女）校服T1·颜色1				1		F1_BD001_Body	0		255|255|255|61	1	210|253|255|90	1.05	255|255|255|21	1																		
26502	Player/Characters/F1/Prefab/F1_BD001_Body.prefab		B_Hs	霸刀（女）校服T1·颜色2						F1_BD001_Body	1		255|212|119|117	1.77	255|74|74|125	1.3	255|255|255|11	1.05																		
26503	Player/Characters/F1/Prefab/F1_BD001_Body.prefab		B_Hs	霸刀（女）校服T1·颜色3						F1_BD001_Body	1		255|210|80|120	2.09	255|213|104|135	1.3	255|255|255|15	1.05																		
26504	Player/Characters/F1/Prefab/F1_BD001_Body.prefab		B_Hs	霸刀（女）校服T1·颜色4						F1_BD001_Body	1		255|210|80|120	1.9	255|112|156|158	1.51	255|255|255|15	1.05																		
26505	Player/Characters/F1/Prefab/F1_BD002_Body.prefab		B_Hs	霸刀（女）校服T2·颜色1				1		F1_BD002_Body	0		255|255|255|93	1	202|244|255|82	1.2	203|245|255|150	1.41																		
26506	Player/Characters/F1/Prefab/F1_BD002_Body.prefab		B_Hs	霸刀（女）校服T2·颜色2						F1_BD002_Body	1		255|255|255|93	1	255|233|112|117	1.49	255|192|113|150	1.9																		
26507	Player/Characters/F1/Prefab/F1_BD002_Body.prefab		B_Hs	霸刀（女）校服T2·颜色3						F1_BD002_Body	1		255|255|255|93	1	145|136|255|137	1.5	185|137|255|150	1.9																		
26508	Player/Characters/F1/Prefab/F1_BD002_Body.prefab		B_Hs	霸刀（女）校服T2·颜色4						F1_BD002_Body	1		255|255|255|93	1	253|139|179|112	1.8	255|121|190|150	3.05																		
26509	Player/Characters/F1/Prefab/F1_BD003_Body.prefab		B_Hs	霸刀（女）校服T3·颜色1				1		F1_BD003_Body	0		255|255|255|67	1	198|244|255|61	1.2	255|255|255|215	1																		
26510	Player/Characters/F1/Prefab/F1_BD003_Body.prefab		B_Hs	霸刀（女）校服T3·颜色2				1		F1_BD003_Body	0		255|255|255|67	1	240|148|255|75	1.3	255|149|243|215	1																		
26511	Player/Characters/F1/Prefab/F1_BD003_Body.prefab		B_Hs	霸刀（女）校服T3·颜色3				1		F1_BD003_Body	0		255|255|255|67	1	148|255|201|102	1.2	124|219|172|215	1.16																		
26512	Player/Characters/F1/Prefab/F1_BD003_Body.prefab		B_Hs	霸刀（女）校服T3·颜色4						F1_BD003_Body	1		255|255|255|67	1	255|112|112|118	1.4	181|78|78|215	1.16																		
26513	Player/Characters/F1/Prefab/F1_BD001_Body.prefab		B_Hs	霸刀（女）校服T1·颜色5						F1_BD001_Body	1		255|210|80|144	1.94	125|163|255|174	1.3	255|255|255|13	1.05																		
26514	Player/Characters/F1/Prefab/F1_BD002_Body.prefab		B_Hs	霸刀（女）校服T2·颜色5						F1_BD002_Body	1		255|255|255|93	1	255|103|103|117	1.5	255|101|101|150	2.19																		
26515	Player/Characters/F1/Prefab/F1_BD003_Body.prefab		B_Hs	霸刀（女）校服T3·颜色5						F1_BD003_Body	1		255|255|255|67	1	255|136|173|118	1.6	255|95|145|215	1.65																		
26516	Player/Characters/F1/Prefab/F1_BD004_Body.prefab		B_Hs	霸刀（女）校服T4·颜色1				1		F1_BD004_Body	0		155|240|255|158	1.32	0|194|217|187	1.55	255|255|255|74	1.1																		
26517	Player/Characters/F1/Prefab/F1_BD004_Body.prefab		B_Hs	霸刀（女）校服T4·颜色2						F1_BD004_Body	1		111|91|255|233	2.07	175|172|255|139	3.27	255|207|84|206	3.24																		
26518	Player/Characters/F1/Prefab/F1_BD004_Body.prefab		B_Hs	霸刀（女）校服T4·颜色3						F1_BD004_Body	1		192|91|255|233	1.81	216|172|255|139	3.41	255|207|84|206	3.24																		
26519	Player/Characters/F1/Prefab/F1_BD004_Body.prefab		B_Hs	霸刀（女）校服T4·颜色4						F1_BD004_Body	1		255|110|143|152	2.58	255|76|131|141	3.56	255|193|84|206	3																		
26520	Player/Characters/F1/Prefab/F1_BD004_Body.prefab		B_Hs	霸刀（女）校服T4·颜色4																																
27001	Player/Characters/M1/Prefab/M1_HS001_Body.prefab		B_Hs	华山（男）校服T1·颜色1				1		M1_HS001_Body	0		255|255|255|97	1	255|255|255|45	1	255|255|255|32	1																		
27002	Player/Characters/M1/Prefab/M1_HS001_Body.prefab		B_Hs	华山（男）校服T1·颜色2						M1_HS001_Body	1		251|246|232|66	1.34	123|34|47|142	1.27	232|227|227|11	1.29																		
27003	Player/Characters/M1/Prefab/M1_HS001_Body.prefab		B_Hs	华山（男）校服T1·颜色3						M1_HS001_Body	1		217|224|230|66	1.34	33|33|33|175	1.27	249|201|97|11	1.29																		
27004	Player/Characters/M1/Prefab/M1_HS001_Body.prefab		B_Hs	华山（男）校服T1·颜色4						M1_HS001_Body	1		234|204|139|64	1.34	38|122|172|85	1.16	223|223|223|8	1.41																		
27005	Player/Characters/M1/Prefab/M1_HS002_Body.prefab		B_Hs	华山（男）校服T2·颜色1				1		M1_HS002_Body	0		255|255|255|160	1	255|255|255|64	1	255|255|255|86	1																		
27006	Player/Characters/M1/Prefab/M1_HS002_Body.prefab		B_Hs	华山（男）校服T2·颜色2						M1_HS002_Body	1		235|234|255|134	1	36|52|99|96	1.18	251|164|245|157	1																		
27007	Player/Characters/M1/Prefab/M1_HS002_Body.prefab		B_Hs	华山（男）校服T2·颜色3						M1_HS002_Body	1		240|240|243|55	1.25	41|41|41|255	1	159|132|98|255	1																		
27008	Player/Characters/M1/Prefab/M1_HS002_Body.prefab		B_Hs	华山（男）校服T2·颜色4						M1_HS002_Body	1		247|196|131|113	1.11	247|247|247|61	1.08	17|111|142|255	1																		
27009	Player/Characters/M1/Prefab/M1_HS003_Body.prefab		B_Hs	华山（男）校服T3·颜色1				1		M1_HS003_Body	0		255|255|255|39	1	255|255|255|46	1	255|255|255|112	1																		
27010	Player/Characters/M1/Prefab/M1_HS003_Body.prefab		B_Hs	华山（男）校服T3·颜色2						M1_HS003_Body	1		236|185|130|39	1.48	41|101|161|80	1.42	219|210|203|123	1.74																		
27011	Player/Characters/M1/Prefab/M1_HS003_Body.prefab		B_Hs	华山（男）校服T3·颜色3						M1_HS003_Body	1		245|246|255|55	1.38	232|229|215|67	1.07	101|17|39|134	1.93																		
27012	Player/Characters/M1/Prefab/M1_HS003_Body.prefab		B_Hs	华山（男）校服T3·颜色4						M1_HS003_Body	1		247|182|132|53	1.38	215|215|215|40	1.22	232|232|232|50	1.57																		
27013	Player/Characters/M1/Prefab/M1_HS001_Body.prefab		B_Hs	华山（男）校服T1·颜色5						M1_HS001_Body	1		243|237|215|66	1.34	42|69|133|110	1.5	76|60|17|86	1.29																		
27014	Player/Characters/M1/Prefab/M1_HS002_Body.prefab		B_Hs	华山（男）校服T2·颜色5						M1_HS002_Body	1		255|243|219|113	1.11	59|59|59|121	1.16	213|77|108|166	1																		
27015	Player/Characters/M1/Prefab/M1_HS003_Body.prefab		B_Hs	华山（男）校服T3·颜色5						M1_HS003_Body	1		253|222|184|39	1.38	148|30|105|102	1.22	232|232|232|50	1.67																		
27016	Player/Characters/M1/Prefab/M1_HS004_Body.prefab		B_Hs	华山（男）校服T4·颜色1				1		M1_HS004_Body	0		255|255|255|18	1	255|255|255|31	1	255|255|255|109	1																		
27017	Player/Characters/M1/Prefab/M1_HS004_Body.prefab		B_Hs	华山（男）校服T4·颜色2						M1_HS004_Body	1		61|61|61|141	0.94	253|247|236|51	1.47	232|178|136|96	1.38																		
27018	Player/Characters/M1/Prefab/M1_HS004_Body.prefab		B_Hs	华山（男）校服T4·颜色3						M1_HS004_Body	1		74|35|35|110	1.06	74|69|64|215	1	238|235|225|90	2.06																		
27019	Player/Characters/M1/Prefab/M1_HS004_Body.prefab		B_Hs	华山（男）校服T4·颜色4						M1_HS004_Body	1		200|223|213|50	1.13	84|176|199|94	1	137|218|245|74	1																		
27020	Player/Characters/M1/Prefab/M1_HS004_Body.prefab		B_Hs	华山（男）校服T4·颜色5																																
27501	Player/Characters/F2/Prefab/F2_HS001_Body.prefab		B_Hs	华山（女）校服T1·颜色1				1		F2_HS001_Body	0		255|255|255|64	1	255|255|255|51	1	255|255|255|50	1																		
27502	Player/Characters/F2/Prefab/F2_HS001_Body.prefab		B_Hs	华山（女）校服T1·颜色2						F2_HS001_Body	1		255|252|213|64	1	143|177|243|32	1.42	153|96|223|82	1.4																		
27503	Player/Characters/F2/Prefab/F2_HS001_Body.prefab		B_Hs	华山（女）校服T1·颜色3						F2_HS001_Body	1		255|229|163|64	1.16	247|202|210|16	1.26	179|51|80|82	1.4																		
27504	Player/Characters/F2/Prefab/F2_HS001_Body.prefab		B_Hs	华山（女）校服T1·颜色4						F2_HS001_Body	1		255|248|230|64	1.16	228|158|82|56	1.26	48|54|54|128	1.4																		
27505	Player/Characters/F2/Prefab/F2_HS002_Body.prefab		B_Hs	华山（女）校服T2·颜色1				1		F2_HS002_Body	0		255|255|255|80	1	255|255|255|42	0.81	255|255|255|80	1																		
27506	Player/Characters/F2/Prefab/F2_HS002_Body.prefab		B_Hs	华山（女）校服T2·颜色2						F2_HS002_Body	1		255|212|121|190	1.35	33|27|27|142	1.18	228|33|33|70	1																		
27507	Player/Characters/F2/Prefab/F2_HS002_Body.prefab		B_Hs	华山（女）校服T2·颜色3						F2_HS002_Body	1		141|222|249|90	1.01	255|230|246|24	1.15	255|97|192|99	1.15																		
27508	Player/Characters/F2/Prefab/F2_HS002_Body.prefab		B_Hs	华山（女）校服T2·颜色4						F2_HS002_Body	1		153|217|255|53	1.35	217|217|217|56	1.18	249|211|89|61	1.13																		
27509	Player/Characters/F2/Prefab/F2_HS003_Body.prefab		B_Hs	华山（女）校服T3·颜色1				1		F2_HS003_Body	0		255|255|255|96	1.33	213|255|236|107	1	255|255|255|0	1																		
27510	Player/Characters/F2/Prefab/F2_HS003_Body.prefab		B_Hs	华山（女）校服T3·颜色2						F2_HS003_Body	1		249|255|215|70	1.27	119|143|255|166	1	251|252|255|0	1.05																		
27511	Player/Characters/F2/Prefab/F2_HS003_Body.prefab		B_Hs	华山（女）校服T3·颜色3						F2_HS003_Body	1		205|234|249|64	1.6	255|78|118|158	1.39	255|227|217|33	1																		
27512	Player/Characters/F2/Prefab/F2_HS003_Body.prefab		B_Hs	华山（女）校服T3·颜色4						F2_HS003_Body	1		217|239|255|201	1.33	249|201|97|61	1.29	54|48|41|74	1.23																		
27513	Player/Characters/F2/Prefab/F2_HS001_Body.prefab		B_Hs	华山（女）校服T1·颜色5						F2_HS001_Body	1		238|252|255|64	1.16	198|45|45|56	1.26	50|47|47|137	1.4																		
27514	Player/Characters/F2/Prefab/F2_HS002_Body.prefab		B_Hs	华山（女）校服T2·颜色5						F2_HS002_Body	1		255|221|149|53	1.35	217|217|217|56	1.18	89|170|249|61	1.13																		
27515	Player/Characters/F2/Prefab/F2_HS003_Body.prefab		B_Hs	华山（女）校服T3·颜色5						F2_HS003_Body	1		255|231|195|109	1.33	61|61|61|112	1.29	35|148|170|74	1.23																		
27516	Player/Characters/F2/Prefab/F2_HS004_Body.prefab		B_Hs	华山（女）校服T4·颜色1				1		F2_HS004_Body	0		255|255|255|64	1	255|255|255|51	1	255|255|255|31	1																		
27517	Player/Characters/F2/Prefab/F2_HS004_Body.prefab		B_Hs	华山（女）校服T4·颜色2						F2_HS004_Body	1		173|229|253|96	1.2	151|37|111|157	1.56	255|168|231|31	1.32																		
27518	Player/Characters/F2/Prefab/F2_HS004_Body.prefab		B_Hs	华山（女）校服T4·颜色3						F2_HS004_Body	1		255|215|112|96	1.08	48|48|48|169	1.56	127|27|37|106	1.32																		
27519	Player/Characters/F2/Prefab/F2_HS004_Body.prefab		B_Hs	华山（女）校服T4·颜色4						F2_HS004_Body	1		148|255|255|101	1.08	202|173|80|110	1.56	255|254|247|43	0.98																		
27520	Player/Characters/F2/Prefab/F2_HS004_Body.prefab		B_Hs	华山（女）校服T4·颜色5																																
40001	Player/Characters/M1/Prefab/M1_VN_W001_Body.prefab		B_Hs	M1成男外装VN1·颜色1		越南外装																														
40002	Player/Characters/M2/Prefab/M2_VN_W001_Body.prefab		B_Hs	M2壮男外装VN1·颜色1		越南外装																														
40003	Player/Characters/F1/Prefab/F1_VN_W001_Body.prefab		B_Hs	F1萝莉外装VN1·颜色1		越南外装																														
40004	Player/Characters/F2/Prefab/F2_VN_W001_Body.prefab		B_Hs	F2标女外装VN1·颜色1		越南外装																														
