ResId	ResFile	ResFile2	ResAttribID	ResAttribID2	ResSlot	ResSlot2	Desc	Scale	IsOrgColorValue	MinCastValue	SlotName1	SlotGray1	SlotMinCast1	Slot1Color1	Slot1Light1	Slot1Color2	Slot1Light2	Slot1Color3	Slot1Light3	SlotName2	SlotGray2	SlotMinCast2	Slot2Color1	Slot2Light1	Slot2Color2	Slot2Light2	Slot2Color3	Slot2Light3	SlotName3	SlotGray3	SlotMinCast3	Slot3Color1	Slot3Light1	Slot3Color2	Slot3Light2	Slot3Color3	Slot3Light3
1110		Player/Doodads/weapons/Prefabs/f2_s006.prefab		11110	B_LH	B_RH	峨眉武器3·偏色1																														
1111		Player/Doodads/weapons/Prefabs/f2_s006.prefab		11111	B_LH	B_RH	峨眉武器3·偏色2																														
1112		Player/Doodads/weapons/Prefabs/f2_s006.prefab		11112	B_LH	B_RH	峨眉武器3·偏色3																														
1113		Player/Doodads/weapons/Prefabs/f2_s004.prefab		11113	B_LH	B_RH	峨眉武器4·偏色1																														
1114		Player/Doodads/weapons/Prefabs/f2_s004.prefab		11114	B_LH	B_RH	峨眉武器4·偏色2																														
1115		Player/Doodads/weapons/Prefabs/f2_s004.prefab		11115	B_LH	B_RH	峨眉武器4·偏色3																														
1116		Player/Doodads/weapons/Prefabs/f2_s005.prefab		11116	B_LH	B_RH	峨眉武器5·偏色1																														
1117		Player/Doodads/weapons/Prefabs/f2_s005.prefab		11117	B_LH	B_RH	峨眉武器5·偏色2																														
1118		Player/Doodads/weapons/Prefabs/f2_s005.prefab		11118	B_LH	B_RH	峨眉武器5·偏色3																														
1119		Player/Doodads/weapons/Prefabs/f2_s007.prefab		11119	B_LH	B_RH	峨眉武器6·偏色1																														
1120		Player/Doodads/weapons/Prefabs/f2_s007.prefab		11120	B_LH	B_RH	峨眉武器6·偏色2																														
1121		Player/Doodads/weapons/Prefabs/f2_s007.prefab		11121	B_LH	B_RH	峨眉武器6·偏色3																														
1122		Player/Doodads/weapons/Prefabs/f2_s008.prefab		11122	B_LH	B_RH	峨眉武器7·偏色1																														
1123		Player/Doodads/weapons/Prefabs/f2_s008.prefab		11123	B_LH	B_RH	峨眉武器7·偏色2																														
1124		Player/Doodads/weapons/Prefabs/f2_s008.prefab		11124	B_LH	B_RH	峨眉武器7·偏色3																														
1125		Player/Doodads/weapons/Prefabs/f2_s009.prefab		11125	B_LH	B_RH	峨眉武器8·偏色1																														
1126		Player/Doodads/weapons/Prefabs/f2_s009.prefab		11126	B_LH	B_RH	峨眉武器8·偏色2																														
1127		Player/Doodads/weapons/Prefabs/f2_s009.prefab		11127	B_LH	B_RH	峨眉武器8·偏色3																														
1128		Player/Doodads/weapons/Prefabs/f2_s010.prefab		11128	B_LH	B_RH	峨眉武器9·偏色1																														
1129		Player/Doodads/weapons/Prefabs/f2_s010.prefab		11129	B_LH	B_RH	峨眉武器9·偏色2																														
1130		Player/Doodads/weapons/Prefabs/f2_s010.prefab		11130	B_LH	B_RH	峨眉武器9·偏色3																														
1131		Player/Doodads/weapons/Prefabs/f2_s011.prefab		11131	B_LH	B_RH	峨眉武器10·偏色1																														
1132		Player/Doodads/weapons/Prefabs/f2_s011.prefab		11132	B_LH	B_RH	峨眉武器10·偏色2																														
1133		Player/Doodads/weapons/Prefabs/f2_s011.prefab		11133	B_LH	B_RH	峨眉武器10·偏色3																														
1134		Player/Doodads/weapons/Prefabs/f2_s012.prefab		11134	B_LH	B_RH	峨眉武器11·偏色1																														
1135		Player/Doodads/weapons/Prefabs/f2_s012.prefab		11135	B_LH	B_RH	峨眉武器11·偏色2																														
1136		Player/Doodads/weapons/Prefabs/f2_s012.prefab		11136	B_LH	B_RH	峨眉武器11·偏色3																														
1137		Player/Doodads/weapons/Prefabs/f2_s013.prefab		11137	B_LH	B_RH	峨眉武器12·偏色1																														
1138		Player/Doodads/weapons/Prefabs/f2_s013.prefab		11138	B_LH	B_RH	峨眉武器12·偏色2																														
1139		Player/Doodads/weapons/Prefabs/f2_s013.prefab		11139	B_LH	B_RH	峨眉武器12·偏色3																														
1140		Player/Doodads/weapons/Prefabs/f2_s014.prefab		11140	B_LH	B_RH	峨眉武器13·偏色1																														
1141		Player/Doodads/weapons/Prefabs/f2_s014.prefab		11141	B_LH	B_RH	峨眉武器13·偏色2																														
1142		Player/Doodads/weapons/Prefabs/f2_s014.prefab		11142	B_LH	B_RH	峨眉武器13·偏色3																														
1143		Player/Doodads/weapons/Prefabs/f2_s015.prefab			B_LH	B_RH	峨眉武器14·偏色1				f2_s015	1		251|92|92|209		241|243|227|211		255|179|190|148																			
1144		Player/Doodads/weapons/Prefabs/f2_s015.prefab			B_LH	B_RH	峨眉武器14·偏色2				f2_s015	1		225|233|255|171		249|157|246|196		253|52|156|239																			
1145		Player/Doodads/weapons/Prefabs/f2_s015.prefab			B_LH	B_RH	峨眉武器14·偏色3				f2_s015	1		80|175|255|150		192|249|195|195		253|166|57|192																			
1146		Player/Doodads/weapons/Prefabs/f2_s016.prefab			B_LH	B_RH	峨眉武器15·偏色1				f2_s016	1		247|127|229|230		232|239|255|223		56|230|255|255																			
1147		Player/Doodads/weapons/Prefabs/f2_s016.prefab			B_LH	B_RH	峨眉武器15·偏色2				f2_s016	1		135|255|170|232		255|253|189|230		255|155|48|222																			
1148		Player/Doodads/weapons/Prefabs/f2_s016.prefab			B_LH	B_RH	峨眉武器15·偏色3				f2_s016	1		223|65|81|255		255|234|249|235		255|123|108|192																			
1201	Player/Doodads/weapons/Prefabs/f1_a001.prefab		11201		B_LH	B_RH	桃花出生武器·偏色1																														
1202	Player/Doodads/weapons/Prefabs/f1_a001.prefab		11202		B_LH	B_RH	桃花出生武器·偏色2																														
1203	Player/Doodads/weapons/Prefabs/f1_a001.prefab		11203		B_LH	B_RH	桃花出生武器·偏色3																														
1204	Player/Doodads/weapons/Prefabs/f1_a004.prefab		11204		B_LH	B_RH	桃花武器1·偏色1																														
1205	Player/Doodads/weapons/Prefabs/f1_a004.prefab		11205		B_LH	B_RH	桃花武器1·偏色2																														
1206	Player/Doodads/weapons/Prefabs/f1_a004.prefab		11206		B_LH	B_RH	桃花武器1·偏色3																														
1207	Player/Doodads/weapons/Prefabs/f1_a002.prefab		11207		B_LH	B_RH	桃花武器2·偏色1																														
1208	Player/Doodads/weapons/Prefabs/f1_a002.prefab		11208		B_LH	B_RH	桃花武器2·偏色2																														
1209	Player/Doodads/weapons/Prefabs/f1_a002.prefab		11209		B_LH	B_RH	桃花武器2·偏色3																														
1210	Player/Doodads/weapons/Prefabs/f1_a003.prefab		11210		B_LH	B_RH	桃花武器3·偏色1																														
1211	Player/Doodads/weapons/Prefabs/f1_a003.prefab		11211		B_LH	B_RH	桃花武器3·偏色2																														
1212	Player/Doodads/weapons/Prefabs/f1_a003.prefab		11212		B_LH	B_RH	桃花武器3·偏色3																														
1213	Player/Doodads/weapons/Prefabs/f1_a005.prefab		11213		B_LH	B_RH	桃花武器4·偏色1																														
1214	Player/Doodads/weapons/Prefabs/f1_a005.prefab		11214		B_LH	B_RH	桃花武器4·偏色2																														
1215	Player/Doodads/weapons/Prefabs/f1_a005.prefab		11215		B_LH	B_RH	桃花武器4·偏色3																														
1216	Player/Doodads/weapons/Prefabs/f1_a006.prefab		11216		B_LH	B_RH	桃花武器5·偏色1																														
1217	Player/Doodads/weapons/Prefabs/f1_a006.prefab		11217		B_LH	B_RH	桃花武器5·偏色2																														
1218	Player/Doodads/weapons/Prefabs/f1_a006.prefab		11218		B_LH	B_RH	桃花武器5·偏色3																														
1219	Player/Doodads/weapons/Prefabs/f1_a007.prefab		11219		B_LH	B_RH	桃花武器6·偏色1																														
1220	Player/Doodads/weapons/Prefabs/f1_a007.prefab		11220		B_LH	B_RH	桃花武器6·偏色2																														
1221	Player/Doodads/weapons/Prefabs/f1_a007.prefab		11221		B_LH	B_RH	桃花武器6·偏色3																														
1222	Player/Doodads/weapons/Prefabs/f1_a008.prefab		11222		B_LH	B_RH	桃花武器7·偏色1																														
1223	Player/Doodads/weapons/Prefabs/f1_a008.prefab		11223		B_LH	B_RH	桃花武器7·偏色2																														
1224	Player/Doodads/weapons/Prefabs/f1_a008.prefab		11224		B_LH	B_RH	桃花武器7·偏色3																														
1225	Player/Doodads/weapons/Prefabs/f1_a009.prefab		11225		B_LH	B_RH	桃花武器8·偏色1																														
1226	Player/Doodads/weapons/Prefabs/f1_a009.prefab		11226		B_LH	B_RH	桃花武器8·偏色2																														
1227	Player/Doodads/weapons/Prefabs/f1_a009.prefab		11227		B_LH	B_RH	桃花武器8·偏色3																														
1228	Player/Doodads/weapons/Prefabs/f1_a010.prefab		11228		B_LH	B_RH	桃花武器9·偏色1																														
1229	Player/Doodads/weapons/Prefabs/f1_a010.prefab		11229		B_LH	B_RH	桃花武器9·偏色2																														
1230	Player/Doodads/weapons/Prefabs/f1_a010.prefab		11230		B_LH	B_RH	桃花武器9·偏色3																														
1231	Player/Doodads/weapons/Prefabs/f1_a011.prefab		11231		B_LH	B_RH	桃花武器10·偏色1																														
1232	Player/Doodads/weapons/Prefabs/f1_a011.prefab		11232		B_LH	B_RH	桃花武器10·偏色2																														
1233	Player/Doodads/weapons/Prefabs/f1_a011.prefab		11233		B_LH	B_RH	桃花武器10·偏色3																														
1234	Player/Doodads/weapons/Prefabs/f1_a012.prefab		11234		B_LH	B_RH	桃花武器11·偏色1																														
1235	Player/Doodads/weapons/Prefabs/f1_a012.prefab		11235		B_LH	B_RH	桃花武器11·偏色2																														
1236	Player/Doodads/weapons/Prefabs/f1_a012.prefab		11236		B_LH	B_RH	桃花武器11·偏色3																														
1237	Player/Doodads/weapons/Prefabs/f1_a013.prefab		11237		B_LH	B_RH	桃花武器12·偏色1																														
1238	Player/Doodads/weapons/Prefabs/f1_a013.prefab		11238		B_LH	B_RH	桃花武器12·偏色2																														
1239	Player/Doodads/weapons/Prefabs/f1_a013.prefab		11239		B_LH	B_RH	桃花武器12·偏色3																														
1240	Player/Doodads/weapons/Prefabs/f1_a014.prefab		11240		B_LH	B_RH	桃花武器13·偏色1																														
1241	Player/Doodads/weapons/Prefabs/f1_a014.prefab		11241		B_LH	B_RH	桃花武器13·偏色2																														
1242	Player/Doodads/weapons/Prefabs/f1_a014.prefab		11242		B_LH	B_RH	桃花武器13·偏色3																														
1243	Player/Doodads/weapons/Prefabs/f1_a015.prefab				B_LH	B_RH	桃花武器14·偏色1				f1_a015	1		198|216|219|145		0|73|249|86		185|113|255|212																			
1244	Player/Doodads/weapons/Prefabs/f1_a015.prefab				B_LH	B_RH	桃花武器14·偏色2				f1_a015	1		255|183|91|155		247|30|53|179		247|69|102|233																			
1245	Player/Doodads/weapons/Prefabs/f1_a015.prefab				B_LH	B_RH	桃花武器14·偏色3				f1_a015	1		253|221|173|174		0|151|101|82		93|174|255|190																			
1246	Player/Doodads/weapons/Prefabs/f1_a016.prefab				B_LH	B_RH	桃花武器15·偏色1				f1_a016	1		235|236|170|180		232|255|255|255		255|126|69|115																			
1247	Player/Doodads/weapons/Prefabs/f1_a016.prefab				B_LH	B_RH	桃花武器15·偏色2				f1_a016	1		255|204|175|203		253|252|243|255		78|157|249|187																			
1248	Player/Doodads/weapons/Prefabs/f1_a016.prefab				B_LH	B_RH	桃花武器15·偏色3				f1_a016	1		255|224|168|192		255|255|255|255		255|56|93|255																			
1301		Player/Doodads/weapons/Prefabs/m1_l001.prefab		11301	B_LH	B_RH	逍遥出生武器·偏色1																														
1302		Player/Doodads/weapons/Prefabs/m1_l001.prefab		11302	B_LH	B_RH	逍遥出生武器·偏色2																														
1303		Player/Doodads/weapons/Prefabs/m1_l001.prefab		11303	B_LH	B_RH	逍遥出生武器·偏色3																														
1304		Player/Doodads/weapons/Prefabs/m1_l002.prefab		11304	B_LH	B_RH	逍遥武器1·偏色1																														
1305		Player/Doodads/weapons/Prefabs/m1_l002.prefab		11305	B_LH	B_RH	逍遥武器1·偏色2																														
1306		Player/Doodads/weapons/Prefabs/m1_l002.prefab		11306	B_LH	B_RH	逍遥武器1·偏色3																														
1307		Player/Doodads/weapons/Prefabs/m1_l003.prefab		11307	B_LH	B_RH	逍遥武器2·偏色1																														
1308		Player/Doodads/weapons/Prefabs/m1_l003.prefab		11308	B_LH	B_RH	逍遥武器2·偏色2																														
1309		Player/Doodads/weapons/Prefabs/m1_l003.prefab		11309	B_LH	B_RH	逍遥武器2·偏色3																														
1310		Player/Doodads/weapons/Prefabs/m1_l005.prefab		11310	B_LH	B_RH	逍遥武器3·偏色1																														
1311		Player/Doodads/weapons/Prefabs/m1_l005.prefab		11311	B_LH	B_RH	逍遥武器3·偏色2																														
1312		Player/Doodads/weapons/Prefabs/m1_l005.prefab		11312	B_LH	B_RH	逍遥武器3·偏色3																														
1313		Player/Doodads/weapons/Prefabs/m1_l007.prefab		11313	B_LH	B_RH	逍遥武器4·偏色1																														
1314		Player/Doodads/weapons/Prefabs/m1_l007.prefab		11314	B_LH	B_RH	逍遥武器4·偏色2																														
1315		Player/Doodads/weapons/Prefabs/m1_l007.prefab		11315	B_LH	B_RH	逍遥武器4·偏色3																														
1316		Player/Doodads/weapons/Prefabs/m1_l006.prefab		11316	B_LH	B_RH	逍遥武器5·偏色1																														
1317		Player/Doodads/weapons/Prefabs/m1_l006.prefab		11317	B_LH	B_RH	逍遥武器5·偏色2																														
1318		Player/Doodads/weapons/Prefabs/m1_l006.prefab		11318	B_LH	B_RH	逍遥武器5·偏色3																														
1319		Player/Doodads/weapons/Prefabs/m1_l004.prefab		11319	B_LH	B_RH	逍遥武器6·偏色1																														
1320		Player/Doodads/weapons/Prefabs/m1_l004.prefab		11320	B_LH	B_RH	逍遥武器6·偏色2																														
1321		Player/Doodads/weapons/Prefabs/m1_l004.prefab		11321	B_LH	B_RH	逍遥武器6·偏色3																														
1322		Player/Doodads/weapons/Prefabs/m1_l008.prefab		11322	B_LH	B_RH	逍遥武器7·偏色1																														
1323		Player/Doodads/weapons/Prefabs/m1_l008.prefab		11323	B_LH	B_RH	逍遥武器7·偏色2																														
1324		Player/Doodads/weapons/Prefabs/m1_l008.prefab		11324	B_LH	B_RH	逍遥武器7·偏色3																														
1325		Player/Doodads/weapons/Prefabs/m1_l009.prefab		11325	B_LH	B_RH	逍遥武器8·偏色1																														
1326		Player/Doodads/weapons/Prefabs/m1_l009.prefab		11326	B_LH	B_RH	逍遥武器8·偏色2																														
1327		Player/Doodads/weapons/Prefabs/m1_l009.prefab		11327	B_LH	B_RH	逍遥武器8·偏色3																														
1328		Player/Doodads/weapons/Prefabs/m1_l010.prefab		11328	B_LH	B_RH	逍遥武器9·偏色1																														
1329		Player/Doodads/weapons/Prefabs/m1_l010.prefab		11329	B_LH	B_RH	逍遥武器9·偏色2																														
1330		Player/Doodads/weapons/Prefabs/m1_l010.prefab		11330	B_LH	B_RH	逍遥武器9·偏色3																														
1331		Player/Doodads/weapons/Prefabs/m1_l011.prefab		11331	B_LH	B_RH	逍遥武器10·偏色1																														
1332		Player/Doodads/weapons/Prefabs/m1_l011.prefab		11332	B_LH	B_RH	逍遥武器10·偏色2																														
1333		Player/Doodads/weapons/Prefabs/m1_l011.prefab		11333	B_LH	B_RH	逍遥武器10·偏色3																														
1334		Player/Doodads/weapons/Prefabs/m1_l012.prefab		11334	B_LH	B_RH	逍遥武器11·偏色1																														
1335		Player/Doodads/weapons/Prefabs/m1_l012.prefab		11335	B_LH	B_RH	逍遥武器11·偏色2																														
1336		Player/Doodads/weapons/Prefabs/m1_l012.prefab		11336	B_LH	B_RH	逍遥武器11·偏色3																														
1337		Player/Doodads/weapons/Prefabs/m1_l013.prefab		11337	B_LH	B_RH	逍遥武器12·偏色1																														
1338		Player/Doodads/weapons/Prefabs/m1_l013.prefab		11338	B_LH	B_RH	逍遥武器12·偏色2																														
1339		Player/Doodads/weapons/Prefabs/m1_l013.prefab		11339	B_LH	B_RH	逍遥武器12·偏色3																														
1340		Player/Doodads/weapons/Prefabs/m1_l014.prefab		11340	B_LH	B_RH	逍遥武器13·偏色1																														
1341		Player/Doodads/weapons/Prefabs/m1_l014.prefab		11341	B_LH	B_RH	逍遥武器13·偏色2																														
1342		Player/Doodads/weapons/Prefabs/m1_l014.prefab		11342	B_LH	B_RH	逍遥武器13·偏色3																														
1343		Player/Doodads/weapons/Prefabs/m1_l015.prefab			B_LH	B_RH	逍遥武器14·偏色1				m1_l015	1		16|118|168|223		249|245|223|184		247|148|58|35																			
1344		Player/Doodads/weapons/Prefabs/m1_l015.prefab			B_LH	B_RH	逍遥武器14·偏色2				m1_l015	1		238|182|63|88		218|219|217|166		40|133|241|31																			
1345		Player/Doodads/weapons/Prefabs/m1_l015.prefab			B_LH	B_RH	逍遥武器14·偏色3				m1_l015	1		251|254|255|101		119|22|22|194		255|99|237|8																			
1346		Player/Doodads/weapons/Prefabs/m1_l016.prefab			B_LH	B_RH	逍遥武器15·偏色1				m1_l016	1		253|255|243|192		183|21|51|201		198|36|167|192																			
1347		Player/Doodads/weapons/Prefabs/m1_l016.prefab			B_LH	B_RH	逍遥武器15·偏色2				m1_l016	1		253|243|201|204		26|118|136|94		128|165|253|204																			
1348		Player/Doodads/weapons/Prefabs/m1_l016.prefab			B_LH	B_RH	逍遥武器15·偏色3				m1_l016	1		247|227|202|88		226|124|58|222		57|206|150|171																			
