Index	Name	AttribID	AttackSpeed	MaxLife	FightPower	Miss	HitRate	MinBaseAttack	MaxBaseAttack	WoodDamage	WaterDamage	FireDamage	EarthDamage	MetalResist	WoodResist	WaterResist	FireResist	EarthResist	DeadlyStrike	MetalDamage	SeriesDamageValue
Guanka_Boss_1	boss1	217	15	{1,180*12},{5,350*12},{10,900*12},{20,3500*12},{30,4000*12},{40,7000*12},{50,10000*12},{60,13500*12},{70,20000*12},{80,30000*12},{100,60000*12},{110,75000*12}	0	0	{10,1000},{100,2800},{150,7000}	{1,3},{5,12},{6,18},{7,25},{8,30},{9,50},{10,60},{20,100},{30,150*2},{40,350*2},{41,420*2},{50,600*2}	{1,3},{5,12},{6,18},{7,25},{8,30},{9,50},{10,60},{20,100},{30,150*2},{40,350*2},{41,420*2},{50,600*2}	0	0	0	0		0	0	0	0	{1,50},{10,100},{50,150},{70,200},{110,800}		
Guanka_Boss_2	boss1	218	15	{1,180*15},{5,350*15},{10,900*15},{20,3500*15},{30,4000*15},{40,7000*15},{50,10000*15},{60,13500*15},{70,20000*15},{80,30000*15},{100,60000*15},{110,75000*15}	0	0	{10,1000},{100,2800},{150,7000}	{1,3},{5,12},{6,18},{7,25},{8,30},{9,50},{10,60},{20,100},{30,150*2},{40,350*2},{41,420*2},{50,600*2}	{1,3},{5,12},{6,18},{7,25},{8,30},{9,50},{10,60},{20,100},{30,150*2},{40,350*2},{41,420*2},{50,600*2}	0	0	0	0		0	0	0	0	{1,50},{10,100},{50,150},{70,200},{110,800}		
Random_fb_key	随机秘境秒杀	300	15	{1,1000},{10,1000}	0	0	{10,1000},{100,2800},{150,7000}	{10,5},{20,120*1.5},{30,250*1.5},{40,400*1.5},{50,600*1.5}	{10,5},{20,120*1.5},{30,250*1.5},{40,400*1.5},{50,600*1.5}	0	0	0	0	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{1,50},{10,100},{50,150},{70,200},{110,800}		
Random_fb_normal	随机秘境普通	301	15	{20,10000*1.2},{30,12000*1.2},{40,30000*1.2},{50,60000*1.2}	0	0	{10,1000},{100,2800},{150,7000}	{10,5},{20,120*1.2},{30,250*1.2},{40,400*1.2},{50,500*1.2}	{10,5},{20,120*1.2},{30,250*1.2},{40,400*1.2},{50,500*1.2}	0	0	0	0	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{1,50},{10,100},{50,150},{70,200},{110,800}		
Random_fb_tiny	随机秘境弱	302	15	{20,10000*0.5},{30,12000*0.5},{40,30000*0.5},{50,60000*0.5}	0	0	{10,1000},{100,2800},{150,7000}	{10,5},{20,120},{30,250},{40,400},{50,600}	{10,5},{20,120},{30,250},{40,400},{50,600}	0	0	0	0	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{1,50},{10,100},{50,150},{70,200},{110,800}		
Random_fb_elite	随机秘境精英	303	15	{20,10000*2},{30,12000*2},{40,30000*2},{50,60000*2}	0	0	{10,1000},{100,2800},{150,7000}	{10,5},{20,120*1.5},{30,250*1.5},{40,400*1.5},{50,600*1.5}	{10,5},{20,120*1.5},{30,250*1.5},{40,400*1.5},{50,600*1.5}	0	0	0	0	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{1,50},{10,100},{50,150},{70,200},{110,800}		
Random_fb_captain	随机秘境首领	304	15	{20,10000*15},{30,12000*15},{40,30000*15},{50,60000*15}	0	0	{10,1000},{100,2800},{150,7000}	{10,5},{20,120*2},{30,250*2},{40,400*2},{50,600*2}	{10,5},{20,120*2},{30,250*2},{40,400*2},{50,600*2}	0	0	0	0	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{1,50},{10,100},{50,150},{70,200},{110,800}		
Random_fb_boss1	随机秘境BOSS（5层）	305	15	{20,10000*40},{30,12000*40},{40,30000*40},{50,60000*40}	0	0	{10,1000},{100,2800},{150,7000}	{10,5},{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	{10,5},{20,120*5.5},{30,250*5.5},{40,400*5.5},{50,600*5.5}	0	0	0	0	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{1,50},{10,100},{50,150},{70,200},{110,800}		
Random_fb_boss2	随机秘境BOSS（4层）	306	15	{20,10000*25},{30,12000*25},{40,30000*25},{50,60000*25}	0	0	{10,1000},{100,2800},{150,7000}	{10,5},{20,120*3},{30,250*3},{40,400*3},{50,600*3}	{10,5},{20,120*3},{30,250*3},{40,400*3},{50,600*3}	0	0	0	0	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{1,50},{10,100},{50,150},{70,200},{110,800}		
Random_fb_boss3	随机秘境BOSS（3层）	307	15	{20,10000*20},{30,12000*20},{40,30000*20},{50,60000*20}	0	0	{10,1000},{100,2800},{150,7000}	{10,5},{20,120*3},{30,250*3},{40,400*3},{50,600*3}	{10,5},{20,120*3},{30,250*3},{40,400*3},{50,600*3}	0	0	0	0	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{1,50},{10,100},{50,150},{70,200},{110,800}		
Random_fb_boss4	随机秘境BOSS（2层）	308	15	{20,10000*15},{30,12000*15},{40,30000*15},{50,60000*15}	0	0	{10,1000},{100,2800},{150,7000}	{10,5},{20,120*3},{30,250*3},{40,400*3},{50,600*3}	{10,5},{20,120*3},{30,250*3},{40,400*3},{50,600*3}	0	0	0	0	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{10,165},{45,715},{80,1265},{115,1815}	{1,50},{10,100},{50,150},{70,200},{110,800}		
LJF_enemy_1	凌绝峰小怪	311	15	{20,3000},{30,4000},{40,5000},{50,10000},{60,15000},{70,25000},{80,35000},{90,55000},{100,60000},{110,75000},{120,95000},{130,116448},{140,133543},{150,152894},{160,174778},{170,199511},{180,227443},{190,258966},{200,294519}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*1.2},{30,250*1.2},{40,400*1.2},{50,650*1.2},{60,1100*1.2},{70,1600*1.2},{100,2000*1.2},{110,2500*1.2}	{20,120*1.2},{30,250*1.2},{40,400*1.2},{50,650*1.2},{60,1100*1.2},{70,1600*1.2},{100,2000*1.2},{110,2500*1.2}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
LJF_enemy_2	凌绝峰怪物1	312	15	{20,3000*2.5},{30,4000*2.5},{40,5000*2.5},{50,10000*2.5},{60,15000*2.5},{70,25000*2.5},{80,35000*2.5},{90,55000*2.5},{100,60000*2.5},{110,75000*2.5},{120,95000*2.5},{130,291120},{140,333859},{150,382235},{160,436947},{170,498779},{180,568608},{190,647416},{200,736298}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*1.2},{30,250*1.2},{40,400*1.2},{50,650*1.2},{60,1100*1.2},{70,1600*1.2},{100,2000*1.2},{110,2500*1.2}	{20,120*1.2},{30,250*1.2},{40,400*1.2},{50,650*1.2},{60,1100*1.2},{70,1600*1.2},{100,2000*1.2},{110,2500*1.2}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
LJF_enemy_3	凌绝峰怪物2	313	15	{20,3000*4},{30,4000*4},{40,5000*4},{50,10000*4},{60,15000*4},{70,25000*4},{80,35000*4},{90,55000*4},{100,60000*4},{110,75000*4},{120,95000*4},{130,465793},{140,534175},{150,611576},{160,699115},{170,798047},{180,909774},{190,1035865},{200,1178077}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*1.2},{30,250*1.2},{40,400*1.2},{50,650*1.2},{60,1100*1.2},{70,1600*1.2},{100,2000*1.2},{110,2500*1.2}	{20,120*1.2},{30,250*1.2},{40,400*1.2},{50,650*1.2},{60,1100*1.2},{70,1600*1.2},{100,2000*1.2},{110,2500*1.2}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
LJF_enemy_4	凌绝峰怪物3	314	15	{20,3000*7},{30,4000*7},{40,5000*7},{50,10000*7},{60,15000*7},{70,25000*7},{80,35000*7},{90,55000*7},{100,60000*7},{110,75000*7},{120,95000*7},{130,815138},{140,934807},{150,1070259},{160,1223452},{170,1396583},{180,1592104},{190,1812764},{200,2061635}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*1.2},{30,250*1.2},{40,400*1.2},{50,650*1.2},{60,1100*1.2},{70,1600*1.2},{100,2000*1.2},{110,2500*1.2}	{20,120*1.2},{30,250*1.2},{40,400*1.2},{50,650*1.2},{60,1100*1.2},{70,1600*1.2},{100,2000*1.2},{110,2500*1.2}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
LJF_elite_1	凌绝峰精英1	321	15	{20,3000*10},{30,4000*10},{40,5000*10},{50,10000*10},{60,15000*10},{70,25000*10},{80,35000*10},{90,55000*10},{100,60000*10},{110,75000*10},{120,95000*10},{130,1164483},{140,1335439},{150,1528941},{160,1747789},{170,1995118},{180,2274435},{190,2589664},{200,2945194}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*1.5},{30,250*1.5},{40,400*1.5},{50,650*2},{60,1100*2},{70,1600*2},{100,2000*2},{110,2500*2}	{20,120*1.5},{30,250*1.5},{40,400*1.5},{50,650*2},{60,1100*2},{70,1600*2},{100,2000*2},{110,2500*2}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
LJF_elite_2	凌绝峰精英2	322	15	{20,3000*16},{30,4000*16},{40,5000*16},{50,10000*16},{60,15000*16},{70,25000*16},{80,35000*16},{90,55000*16},{100,60000*16},{110,75000*16},{120,95000*16},{130,1863172},{140,2136702},{150,2446306},{160,2796463},{170,3192189},{180,3639096},{190,4143462},{200,4712310}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*1.5},{30,250*1.5},{40,400*1.5},{50,650*2},{60,1100*2},{70,1600*2},{100,2000*2},{110,2500*2}	{20,120*1.5},{30,250*1.5},{40,400*1.5},{50,650*2},{60,1100*2},{70,1600*2},{100,2000*2},{110,2500*2}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
LJF_elite_3	凌绝峰精英3	323	15	{20,3000*26},{30,4000*26},{40,5000*26},{50,10000*26},{60,15000*26},{70,25000*26},{80,35000*26},{90,55000*26},{100,60000*26},{110,75000*26},{120,95000*26},{130,3027655},{140,3472141},{150,3975247},{160,4544253},{170,5187308},{180,5913531},{190,6733126},{200,7657504}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*1.5},{30,250*1.5},{40,400*1.5},{50,650*2},{60,1100*2},{70,1600*2},{100,2000*2},{110,2500*2}	{20,120*1.5},{30,250*1.5},{40,400*1.5},{50,650*2},{60,1100*2},{70,1600*2},{100,2000*2},{110,2500*2}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
LJF_captain_1	凌绝峰首领1	331	15	{20,3000*33},{30,4000*33},{40,5000*33},{50,10000*33},{60,15000*33},{70,25000*33},{80,35000*33},{90,55000*33},{100,60000*33},{110,75000*33},{120,95000*33},{130,3842793},{140,4406948},{150,5045506},{160,5767706},{170,6583891},{180,7505636},{190,8545891},{200,9719140}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*2},{30,250*2},{40,400*2},{50,650*3},{60,1100*3},{70,1600*3},{100,2000*3},{110,2500*3}	{20,120*2},{30,250*2},{40,400*2},{50,650*3},{60,1100*3},{70,1600*3},{100,2000*3},{110,2500*3}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
LJF_captain_2	凌绝峰首领2	332	15	{20,3000*50},{30,4000*50},{40,5000*50},{50,10000*50},{60,15000*50},{70,25000*50},{80,35000*50},{90,55000*50},{100,60000*50},{110,75000*50},{120,95000*50},{130,5822415},{140,6677195},{150,7644707},{160,8738949},{170,9975593},{180,11372176},{190,12948320},{200,14725970}	0		{10,1140},{20,2090},{30,3040},{40,3990},{50,4940},{60,5889},{70,6839},{80,7789},{100,9689},{110,10640},{120,11590},{130,12540},{140,13699},{150,15086},{160,16587},{170,18240},{180,20083},{190,22078},{200,24282}	{20,120*2},{30,250*2},{40,400*2},{50,650*3},{60,1100*3},{70,1600*3},{100,2000*3},{110,2500*3}	{20,120*2},{30,250*2},{40,400*2},{50,650*3},{60,1100*3},{70,1600*3},{100,2000*3},{110,2500*3}	0	0	0	0	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,210},{20,410},{30,610},{40,810},{50,1010},{60,1210},{70,1410},{80,1610},{100,2010},{110,2210},{120,2410},{130,2610},{140,2860},{150,3146},{160,3461},{170,3807},{180,4188},{190,4607},{200,5068}	{10,257},{20,300},{30,342},{40,385},{50,428},{60,471},{70,514},{80,557},{100,642},{110,685},{120,728},{130,771},{140,1103},{150,1214},{160,1335},{170,1468},{180,1615},{190,1777},{200,1955}		
